Date;Eurostoxx50 ;CAC 40;Dow Jones;Eurostoxx Banks;Airbus SE;AXA SA;Carrefour SA;Daimler AG;Deutsche Telekom AG;Kering;Société Générale;Veolia Environnement SA;Vinci SA;S&P 500
04/10/2016;3029,5;4503,09;6358,83;92,36;54,85;18,97;23,39;64,37;15,03;173,41;30,91;20,28;68,43;2150,49
05/10/2016;3026,28;4489,95;6388,7;94,68;55,08;19,6;23,37;64,68;14,76;172,8;31,9;19,9;67,29;2159,73
06/10/2016;3021,58;4480,1;6385,53;95,77;54,43;20,07;23,44;64,35;14,46;174,1;32,6;19,8;67,02;2160,77
07/10/2016;3000,57;4449,91;6365,65;95,51;53,83;20,16;23,03;63,87;14,36;172,8;32,87;19,54;66,35;2153,74
10/10/2016;3035,76;4497,26;6408,52;95,87;54,33;20,47;23,15;64,62;14,52;174,8;33,08;19,57;66,48;2163,66
11/10/2016;3020,69;4471,74;6345,98;95,6;53,03;20,52;23,23;64,41;14,52;177,5;33,04;19,57;65,17;2136,73
12/10/2016;3008,03;4452,24;6352,85;96,04;52,48;20,76;23,1;64,12;14,32;177,13;33,25;19,46;65,2;2139,18
13/10/2016;2975,04;4405,17;6357,32;93,56;52,42;20,04;22,84;63,2;14,18;174,8;32,24;19,5;65,6;2132,55
14/10/2016;3025,19;4470,92;6356;95,87;52,6;20,35;23,16;64,16;14,35;178,89;32,85;19,67;67,04;2132,98
17/10/2016;3008,72;4450,23;6345,51;96,34;52,71;20,2;23,06;63,87;14,31;176,61;32,96;19,66;66,88;2126,5
18/10/2016;3046,99;4508,91;6369,15;98,33;53,63;20,66;23,47;64,34;14,53;176,8;34;19,94;67,44;2139,6
19/10/2016;3055,94;4520,3;6386,46;99,45;54,13;20,47;24,57;65,2;14,42;176,71;34,22;19,86;67,23;2144,29
20/10/2016;3076,63;4540,12;6370,93;101,57;54,27;20,51;24,36;66;14,49;176,24;34,81;19,94;67,17;2141,34
21/10/2016;3077,65;4536,07;6360,05;101,83;54,26;20,55;24,32;64,62;14,53;176,43;34,7;19,89;67,38;2141,16
24/10/2016;3093,86;4552,58;6385,82;104,62;54,83;20,84;24,28;64,89;14,69;177,26;35,72;19,88;67,73;2151,33
25/10/2016;3087,41;4540,84;6373,99;103,97;53,39;20,76;24,28;64,88;15,14;175,13;35,82;19,8;67,48;2143,16
26/10/2016;3080,98;4534,59;6371,57;104,5;55,4;20,71;24,14;65,22;15,07;188,7;35,89;19,86;66,65;2139,43
27/10/2016;3085,17;4533,57;6370,64;106,2;55,45;20,83;24,16;65,45;15,02;188,7;36,47;19,73;65,79;2133,04
28/10/2016;3079,24;4548,58;6373;105,8;55;20,7;24,13;65,34;14,92;189,63;36,11;19,9;65,71;2126,41
31/10/2016;3055,25;4509,26;6400,14;104,4;54,15;20,54;23,9;64,91;14,85;187,82;35,56;19,88;65,98;2126,15
01/11/2016;3023,15;4470,28;6349,12;102,92;53,32;20,55;23,75;64,12;14,65;186,47;35,02;19,72;65,02;2111,72
02/11/2016;2980,17;4414,67;6324,93;99,93;52,59;19,78;23,56;62,44;14,49;183,68;34,19;19,32;64,82;2097,94
03/11/2016;2973,49;4411,68;6327,63;101,58;52,08;19,98;23,82;62,19;14,47;184;36,07;18,09;63,64;2088,66
04/11/2016;2954,53;4377,46;6317,85;100,5;51,92;19,39;23,65;61,85;14,35;180,94;35,58;17,68;62,85;2085,18
07/11/2016;3009,28;4461,21;6463,41;103,55;53,15;20,15;24,04;63,32;14,5;183,91;36,82;17,68;63,68;2131,52
08/11/2016;3023,43;4476,89;6485,46;104,63;52,82;20,35;23,84;63,74;14,56;184,7;37,39;17,55;63,58;2139,56
09/11/2016;3056,29;4543,48;6511,82;106,15;54,26;21,28;23,58;63,89;14,55;185,58;38,88;17,21;64,22;2163,26
10/11/2016;3046,59;4530,95;6562,1;107,65;55,35;22,2;22,48;63,69;14,29;180,33;40,21;16,58;61,23;2167,48
11/11/2016;3030,02;4489,27;6570,65;106,74;54,76;22,15;22,33;64,77;14,37;181,82;39,79;17;60,7;2164,45
14/11/2016;3039,8;4508,55;6611,47;108,22;56,37;22,71;22,05;64,88;14,31;181,82;40,47;16,24;60,03;2164,2
15/11/2016;3049,72;4536,53;6649,54;107,92;56,47;22,56;22,44;65,15;14,39;184,42;40,48;16,39;60,85;2180,39
16/11/2016;3026,36;4501,14;6616,17;106,03;54,82;22,22;22,31;64,8;14,41;181,63;40;16,47;60,89;2176,94
17/11/2016;3041,79;4527,77;6631,09;106,04;55,53;22,17;22,38;65,38;14,52;183,35;40,21;16,69;61,35;2187,12
18/11/2016;3020,83;4504,35;6634,18;104,78;55,24;21,9;22,23;65,26;14,41;185,12;40,22;16,4;61,09;2181,9
21/11/2016;3032,97;4529,58;6671,81;104,57;57,68;21,82;22,18;65,54;14,41;186,42;40,25;16,51;61,1;2198,18
22/11/2016;3044,33;4548,35;6691,12;105,89;58,4;22,63;22,54;65,52;14,65;187,3;40,55;16,65;58,8;2202,94
23/11/2016;3032,14;4529,21;6712,75;105,3;59,78;22,27;22,35;64,5;14,67;185,35;40,16;16,43;59,31;2204,72
24/11/2016;3040,6;4542,56;6712,75;104,83;60,04;22,27;22,28;64,59;14,71;186,56;40,05;16,34;60,11;2204,72
25/11/2016;3048,38;4550,27;6751,33;104,19;60,31;22,14;22,4;64,72;14,78;186,28;39,92;16,3;60,31;2213,35
28/11/2016;3016,8;4510,39;6742,79;101,88;60,05;21,76;22,18;63,99;14,66;185,35;39,08;16,39;60,19;2201,72
29/11/2016;3038,42;4551,46;6747,96;103,35;60,43;22;22,2;63,54;14,78;189,95;39,9;16,32;61,37;2204,66
30/11/2016;3051,61;4578,34;6719,99;104,93;60,27;22,23;22,12;62,76;14,87;190,56;40,59;16,31;61,23;2198,81
01/12/2016;3030,98;4560,61;6735,24;106,67;60,05;22,41;21,56;62,39;14,65;187,86;40,97;15,74;60,57;2191,08
02/12/2016;3015,13;4528,82;6742,96;104,94;58,99;22,22;21,59;62,47;14,73;187,72;40,21;15,63;60,34;2191,95
05/12/2016;3052,75;4574,32;6761,97;106,19;59,88;22,78;21,92;64,07;14,9;190,37;40,9;15,47;60,52;2204,71
06/12/2016;3100,76;4631,94;6777,2;112,15;59,4;23,44;22,04;64,49;15,06;190,37;43,26;15,83;61,51;2212,23
07/12/2016;3142,24;4694,72;6897,95;114,6;58,58;24,38;22,35;66,6;15,26;193,9;44,87;15,57;61,85;2241,35
08/12/2016;3185,79;4735,48;6924,35;118,51;59,32;24,37;22,89;68,24;15,64;197,95;46,86;15,65;62,33;2246,19
09/12/2016;3197,54;4764,07;6957,4;117;59,58;23,95;23,28;68,3;15,74;197,58;46,36;15,89;62,38;2259,53
12/12/2016;3199,11;4760,77;6957,06;116,59;60,45;23,99;23,23;68,18;15,65;197,02;46,06;15,98;62,96;2256,96
13/12/2016;3236,71;4803,87;6996,05;118,32;62,85;23,95;23,44;68,96;15,88;196,51;46,55;16,04;64,04;2271,72
14/12/2016;3211,71;4769,24;6921,84;116,32;62,4;23,67;23,09;69,05;15,86;193,67;45,93;15,6;63,34;2253,28
15/12/2016;3249,74;4819,23;6949,23;120,34;64,1;23,98;22,82;70,11;15,95;194,28;47,5;15,67;63,8;2262,03
16/12/2016;3259,24;4833,27;6941,84;120,01;64,18;23,99;22,77;70,62;16;196,97;46,96;15,61;64,27;2258,07
19/12/2016;3257,85;4822,77;6966,97;118,04;63,25;23,75;22,86;70,98;16,08;197,9;46,43;15,74;64,56;2262,53
20/12/2016;3279,41;4849,89;7003,26;119,85;63,84;24,07;22,88;71,11;16,16;196,6;46,99;16,08;64,32;2270,76
21/12/2016;3270,75;4833,82;6975,48;119,45;63;24;22,78;71,25;16,07;196,97;46,84;16,05;64,22;2265,18
22/12/2016;3269,51;4834,63;6959,45;119,39;62,72;24,07;22,74;70,91;16,07;198,09;46,89;15,91;64,28;2260,96
23/12/2016;3273,97;4839,68;6969,58;119,32;62,9;24,05;22,6;71,03;16,12;197,11;46,81;15,95;64,48;2263,79
27/12/2016;3278,53;4848,28;6973,93;118,79;62,92;24,17;22,58;70,96;16,19;198,13;46,81;16,08;64,53;2268,88
28/12/2016;3278,72;4848,01;6917,57;118,19;62,72;24;22,6;70,87;16,17;199,25;46,74;16,02;64,19;2249,92
29/12/2016;3271,76;4838,47;6928,08;116,98;62,36;23,82;22,73;70,4;16,3;198,41;46,36;16,1;64,39;2249,26
30/12/2016;3290,52;4862,31;6902,45;117,67;62,84;23,99;22,89;70,72;16,36;198,27;46,75;16,18;64,7;2238,83
02/01/2017;3308,67;4882,38;6902,45;118,72;62,82;24,14;23,32;71,18;16,43;201,39;46,91;16,35;64,65;2238,83
03/01/2017;3315,02;4899,33;6917,33;121,86;63,5;24,43;23,49;72,1;16,37;199,06;48,67;16,16;65,35;2257,83
04/01/2017;3317,52;4899,4;6952,31;122,54;63,4;24,72;23,45;72,07;16,56;196,41;48,24;16,1;64,91;2270,75
05/01/2017;3316,47;4900,64;6931,03;122,22;64,6;24,71;23,44;72,05;16,61;194,83;47,1;15,8;65,14;2269
06/01/2017;3321,17;4909,84;6957,8;122,71;65,14;25;23,33;72,04;16,55;197,95;47,34;15,64;65,73;2276,98
09/01/2017;3308,97;4887,57;6911,27;120,58;65,28;24,62;22,83;71,98;16,39;201,11;46,21;15,68;66;2268,9
10/01/2017;3306,21;4888,23;6917,4;119,87;65,2;24,29;22,97;72,23;16,25;201,39;46,39;15,19;65,91;2268,9
11/01/2017;3307,94;4888,71;6966,32;119,18;65,46;24,34;22,8;72,83;16,37;207,29;46,4;15,29;65,57;2275,32
12/01/2017;3286,7;4863,97;6946,14;118,2;64,69;23,92;22,54;70,79;16,24;210,5;45,88;15,31;65,51;2270,44
13/01/2017;3324,34;4922,49;6956,05;121,11;65,64;24,35;22,53;71,33;16,36;212,63;47,48;15,36;65,72;2274,64
16/01/2017;3294,53;4882,18;6956,05;118,93;65,18;23,75;22,61;70,25;16,26;210,31;46,26;15,29;65,47;2274,64
17/01/2017;3285,04;4859,69;6935,19;118,62;65,35;23,61;22,73;70,35;16,25;209,06;45,83;15,56;64,99;2267,89
18/01/2017;3294;4853,4;6938,34;118,13;64,84;23,15;22,94;70,67;16,28;210,4;45,52;15,46;65,16;2271,89
19/01/2017;3290,33;4841,14;6919,87;118,99;65,48;23,26;23,12;70,68;16,22;213,89;45,7;15,5;65,18;2263,69
20/01/2017;3299,44;4850,67;6952,23;119,59;65,34;23,1;23,61;70,64;16,43;212,77;45,84;15,48;65,84;2271,31
23/01/2017;3273,04;4821,41;6922,44;117,58;65,45;22,81;23,58;70,17;16,32;211,05;44,84;15,77;66,9;2265,2
24/01/2017;3281,53;4830,03;6977,43;119,02;65,56;22,72;23,59;71,18;16,19;211,1;45,8;15,79;66,56;2280,07
25/01/2017;3326,15;4877,67;7036,74;123,47;65,39;23,34;23,5;72,35;16,33;214,08;47,78;15,88;66,65;2298,37
26/01/2017;3319,13;4867,24;7054,22;122,81;64,91;23,4;23,3;71,56;16,46;212,45;47,55;15,92;65,85;2296,68
27/01/2017;3303,33;4839,98;7050,58;122,34;64,67;23,26;23,13;70,72;16,35;210,31;47,37;15,97;65,56;2294,69
30/01/2017;3262,72;4784,64;7002,3;119,56;63,29;22,91;22,86;70,45;16,27;208,64;46,67;15,81;64,94;2280,9
31/01/2017;3230,68;4748,9;6969,87;117,87;62,76;22,72;22,66;69,35;16,16;204,69;45,26;15,75;64,9;2278,87
01/02/2017;3258,92;4794,58;6949,15;119,77;63,1;23,16;22,72;70,02;16,03;206,03;46,03;15,49;65,28;2279,55
02/02/2017;3253,61;4794,29;6943,46;119,43;62,84;22,75;22,74;68,1;15,93;207,01;45,68;15,62;66,19;2280,85
03/02/2017;3273,11;4825,42;7009,44;120,78;63,06;23,16;22,79;67,65;16;207,43;45,87;15,71;66,54;2297,42
06/02/2017;3238,31;4778,08;7002,67;117,99;63,11;22,73;22,45;67,21;15,83;206,17;44,76;15,57;65,82;2292,56
07/02/2017;3235,71;4754,47;7008,72;115,9;62,88;22,42;22,34;66,76;15,7;205,99;43,64;15,55;65,22;2293,08
08/02/2017;3238,04;4766,6;7020,34;114,32;62,77;22,15;22,54;66,66;15,77;204,36;42,73;16,11;68,27;2294,67
09/02/2017;3277,79;4826,24;7052,93;115,67;64;22,66;22,59;67,29;15,93;208,59;43,71;16,28;68,81;2307,87
10/02/2017;3270,83;4828,32;7093,67;113,98;64,39;22,61;22,7;67,12;15,95;214,08;42,39;16,29;68,76;2316,1
13/02/2017;3305,23;4888,19;7142,4;115,38;65,85;23,01;22,78;67,89;15,87;215,66;42,77;16,25;69,36;2328,25
14/02/2017;3308,89;4895,82;7146,31;116,67;66,21;23,1;22,97;68,11;15,8;215,89;43,19;16,25;68,82;2337,58
15/02/2017;3323,71;4924,86;7186,12;118,34;66,32;23,1;22,91;68,06;15,89;213,38;43,75;16,35;69,4;2349,25
16/02/2017;3311,04;4899,46;7181,24;117,25;65,77;22,87;22,74;67,79;15,94;212,82;43,52;16,18;68,9;2347,22
17/02/2017;3308,81;4867,58;7188,65;115,43;65,4;22,47;22,6;67,61;15,86;209,8;42,4;16;68,21;2351,16
20/02/2017;3312,39;4864,99;7188,65;115,33;66,53;22,36;22,31;67,79;16,25;211,57;41,81;16,01;68,53;2351,16
21/02/2017;3339,33;4888,76;7232,41;115,31;67,24;22,5;22,31;68,72;16,3;212,31;41,79;16,02;68,31;2365,38
22/02/2017;3339,27;4895,88;7224,66;114,43;66,7;22,83;22,37;69,39;16,49;214,77;41,85;16,17;68,49;2362,82
23/02/2017;3333,96;4891,29;7218,45;113,88;69,05;22,6;22,39;69,28;16,49;214,21;41,95;15,23;68,17;2363,81
24/02/2017;3304,09;4845,24;7256,73;111,98;68,35;22,2;22,16;68,76;16,43;213,47;41,43;15,13;67,49;2367,34
27/02/2017;3309,3;4845,18;7265,36;112,8;68,35;22,07;22,22;68,74;16,34;214,73;41,54;15,44;67,44;2369,75
28/02/2017;3319,61;4858,58;7260,59;113,88;69,32;22,27;22,54;68,64;16,31;213,56;41,91;15,45;68,01;2363,64
01/03/2017;3390,2;4960,83;7344,46;118,34;71,12;23,04;22,8;69,83;16,47;217,98;43,97;15,78;69,73;2395,96
02/03/2017;3384,71;4963,8;7298,4;118,01;71,7;23,2;22,81;69,88;16,28;215,66;44,12;16,19;69,92;2381,92
03/03/2017;3403,39;4995,13;7305,88;120,9;71,17;23,61;22,84;69,97;16,17;216,21;46,13;16,26;70;2383,12
06/03/2017;3387,46;4972,19;7277,03;119,37;71,05;23,57;22,91;69,54;16,04;217,28;45,21;16,27;69,99;2375,31
07/03/2017;3385,12;4955;7247,9;119,33;70,19;23,58;22,8;70,1;16,05;216,45;45,15;16,02;70,06;2368,39
08/03/2017;3389,62;4960,48;7207,54;120,42;70,47;23,73;22,72;70;15,96;217,28;45,81;15,99;70,32;2362,98
09/03/2017;3409,89;4981,51;7190,86;123,22;70,06;24,01;21,8;69,97;16,07;220,16;46,76;16,15;70,74;2364,87
10/03/2017;3416,27;4993,32;7227,58;125,44;70,06;23,92;21,57;70;16,08;218,82;47,75;16,06;70,34;2372,6
13/03/2017;3415,49;4999,6;7218,06;125;69,95;23,93;21,85;70,82;15,99;222,16;47,65;16,17;69,91;2373,47
14/03/2017;3399,43;4974,26;7180,37;123,07;70,2;23,73;21,75;70,76;16,02;221,98;46,95;16,01;69,77;2365,45
15/03/2017;3409,32;4985,48;7243,59;124,17;70,43;23,83;21,7;70,98;15,99;222,12;46,96;16,08;69,45;2385,26
16/03/2017;3439,96;5013,38;7215,28;125,92;70,36;23,93;21,59;71,29;16,07;225,69;47,12;16,17;70,37;2381,38
17/03/2017;3448,41;5029,24;7209,75;125,85;70,01;23,87;21,82;71,16;16,11;223,23;47,11;16,2;71,7;2378,25
20/03/2017;3437,48;5012,16;7190,08;124,94;70,6;23,84;21,79;70,97;16;220,07;46,73;16,33;71,69;2373,47
21/03/2017;3429,62;5002,43;7122,79;125,86;69,61;23,93;21,62;70,55;15,96;219,05;47,49;16,72;72,19;2344,02
22/03/2017;3420,7;4994,7;7139,6;125,11;68,9;23,49;21,59;69,9;15,96;218,91;46,77;16,61;72,19;2348,45
23/03/2017;3452,18;5032,76;7124,44;126,39;69,85;23,64;21,61;70,58;16,13;221,7;47,48;16,77;73,73;2345,96
24/03/2017;3444,15;5020,9;7116,6;125,69;70,02;23,55;21,71;70,56;16,15;220,81;47,32;16,79;74,36;2343,98
27/03/2017;3437,14;5017,43;7103,24;125,17;69,33;23,71;21,71;70,48;16,19;220,12;47,13;16,97;74,35;2341,59
28/03/2017;3465,07;5046,2;7169,15;127,21;70,83;23,88;21,76;71,63;16,32;221,74;47,58;17,05;73,93;2358,57
29/03/2017;3475,27;5069,04;7150,48;126,68;71,62;24,05;21,95;72,36;16,36;222,49;47,2;17,04;73,75;2361,13
30/03/2017;3481,58;5089,64;7172,4;126,76;71,64;24,22;21,99;69,33;16,28;224,3;47,07;17,3;74,16;2368,06
31/03/2017;3500,93;5122,51;7155,82;127,52;71,33;24,26;22,1;69,2;16,43;225,37;47,55;17,56;74,3;2362,72
03/04/2017;3472,94;5085,91;7147,09;124,74;71,36;23,93;22,06;68,45;16,4;225,65;46,32;17,34;74,46;2358,84
04/04/2017;3481,66;5101,13;7161,79;124,47;71,82;23,86;21,85;67,74;16,37;226,76;45,7;17,23;73,8;2360,16
05/04/2017;3472,58;5091,85;7159,99;124,8;71,57;23,7;21,62;67,06;16,26;224,49;45,65;17,27;73,97;2352,95
06/04/2017;3489,57;5121,44;7169,26;125,84;72,52;23,83;21,64;67,12;16,23;229,04;46,13;17,37;74,63;2357,49
07/04/2017;3495,8;5135,28;7155,14;125,95;72,5;23,68;21,04;67;16,18;233,5;46,52;17,4;74,54;2355,54
10/04/2017;3480,44;5107,45;7173,79;124,6;71,09;23,65;21,13;66,93;16,2;231,92;45,86;17,21;73,71;2357,16
11/04/2017;3470,04;5101,86;7162,8;123,18;71,3;23,63;21,23;66,64;16,15;231,88;45,3;17,06;74,98;2353,78
12/04/2017;3468,51;5101,11;7124,03;121,92;71,93;23,58;21,26;66,82;16,14;231,88;44,65;17,15;73,69;2344,93
13/04/2017;3448,26;5071,1;7072,31;120,16;71,33;23,25;21,19;66,42;16,06;233,08;43,51;17,09;73,85;2328,95
17/04/2017;3448,26;5071,1;7138,17;120,16;71,33;23,25;21,19;66,42;16,06;233,08;43,51;17,09;73,85;2349,01
18/04/2017;3409,78;4990,25;7106,41;118,94;69,53;22,79;20,3;65,55;15,98;231,69;43,02;17,01;72,56;2342,19
19/04/2017;3420,99;5003,73;7086,42;122,37;69,94;22,85;20,55;65,88;15,96;232,62;44,26;17,06;72,22;2338,17
20/04/2017;3440,03;5077,91;7148,11;124,03;72,27;23,29;20,9;66,29;15,92;233,32;45,5;17,16;73,99;2355,84
21/04/2017;3440,27;5059,2;7151,86;125,17;71,57;23,5;20,82;66,17;15,93;230,02;46,29;17,66;73,33;2348,69
24/04/2017;3577,38;5268,85;7231,27;134,39;73,96;25,03;21,4;67,78;16,36;238,01;50,85;17,45;78,5;2374,15
25/04/2017;3583,16;5277,88;7267,92;135,13;74,1;25;21,54;68,7;16,46;240,89;50,91;17,5;77,72;2388,61
26/04/2017;3578,71;5287,88;7240,61;134,72;74,09;24,74;21,49;68,84;16,4;264,36;50,6;17,45;77,21;2387,45
27/04/2017;3563,29;5271,7;7251,56;132,36;75;24,42;21,54;68,29;16,19;264,04;49,78;17,46;77,55;2388,77
28/04/2017;3559,59;5267,33;7217,27;132,51;74,23;24,51;21,63;68,4;16,1;264,5;50,21;17,44;78,1;2384,2
01/05/2017;3559,59;5267,33;7198,05;132,51;74,23;24,51;21,63;68,4;16,1;264,5;50,21;17,44;78,1;2388,33
02/05/2017;3578,21;5304,15;7226,88;133,91;74,65;24,92;21,65;67,96;16,3;264,92;50,5;17,61;78,05;2391,17
03/05/2017;3586,25;5301;7216,96;134,91;73,92;25,17;21,56;67,81;16,41;264,64;51,4;17,53;77,07;2388,13
04/05/2017;3627,88;5372,42;7219,2;137,29;75,03;25,8;21,49;68,01;16,53;270,03;51,72;18,61;79,33;2389,52
05/05/2017;3658,79;5432,4;7248,01;139,87;75,88;25;21,74;68,52;16,61;272,68;51,88;18,78;79,5;2399,29
08/05/2017;3642,11;5382,95;7226,55;138,69;75,41;24,65;21,83;68,75;16,81;269,52;50,57;18,63;78,99;2399,38
09/05/2017;3649,08;5398,01;7217,1;137,13;75,5;24,51;21,91;68,59;16,86;268,83;49,58;18,68;79;2396,92
10/05/2017;3645,74;5400,46;7199,78;137,11;75,24;24,47;22,03;68,85;16,86;270,03;49,73;19;78,32;2399,63
11/05/2017;3623,55;5383,42;7187,55;136,1;74;24,28;22,01;68,74;16,72;273,52;49,3;18,85;77,78;2394,44
12/05/2017;3637,52;5405,42;7180,94;136,27;74,46;24,24;22,75;69,07;17,53;270,78;49,7;19,1;78,53;2390,9
15/05/2017;3641,88;5417,4;7215,54;137,65;74,27;24,4;22,91;69,15;17,48;272,73;50,15;19,2;78,37;2402,32
16/05/2017;3641,89;5406,1;7205,32;137,53;74,19;24,23;23,32;68,78;17,65;271,34;50,26;19,09;77,69;2400,67
17/05/2017;3584,83;5317,89;7074,06;133,77;72,73;23,83;23,25;68,25;17,47;266,46;48,87;18,95;76,95;2357,03
18/05/2017;3562,22;5289,73;7096,64;132,49;73,22;23,57;22,75;67,72;17,39;268,59;48,81;18,97;76,9;2365,72
19/05/2017;3587,01;5324,4;7141,62;134,8;73,76;23,79;22,86;67,89;17,8;269,89;50,02;19,34;76,65;2381,73
22/05/2017;3576,53;5322,88;7187,6;133,41;72,63;23,82;22,9;67,74;18,05;270,08;49,56;19,56;76,5;2394,02
23/05/2017;3595,03;5348,16;7207,98;135,16;72,41;24,03;22,87;67,19;18;271,8;50;19,79;76,83;2398,42
24/05/2017;3586,62;5341,34;7232,89;135,52;72,42;23,99;23,25;66,1;17,85;272,87;50,25;19,87;76,53;2404,39
25/05/2017;3584,55;5337,16;7286,01;135,07;73,1;23,85;23,1;65,79;17,85;274,68;50,17;19,9;76,89;2415,07
26/05/2017;3579,02;5336,64;7288,05;134,19;73,9;23,71;23,12;65,38;17,91;274,03;49,35;19,85;77;2415,82
29/05/2017;3578,95;5332,47;7288,05;133,16;73,72;23,89;23,64;65,44;17,95;273,85;49,73;19,97;76,9;2415,82
30/05/2017;3561,22;5305,94;7279,68;131,13;73,27;23,72;23,35;65,2;17,78;274,12;49,02;19,95;76,54;2412,91
31/05/2017;3554,59;5283,63;7282,22;129,63;73,07;23,74;23,25;64,61;17,73;273,66;46,67;19,59;77,73;2411,8
01/06/2017;3567,02;5318,67;7342,31;129,73;75,23;23,85;23,25;65,07;17,28;275,84;47,14;19,7;77,56;2430,06
02/06/2017;3591,82;5343,41;7367,12;129,97;75,6;23,89;23,41;65,84;17,38;278,73;47,3;19,37;78,09;2439,07
05/06/2017;3579,55;5307,89;7351,81;129,42;74,76;23,85;23,34;65,84;17,38;277,66;47,03;19,49;77,8;2436,1
06/06/2017;3554,18;5269,22;7333,48;128,56;74,7;23,59;23,07;65,53;17,23;275,01;46,35;19,64;76,77;2429,33
07/06/2017;3548,84;5265,53;7358,47;129,68;73,47;23,53;23,17;65,17;17,31;277,84;47,11;19,3;76,7;2433,14
08/06/2017;3563,88;5264,24;7349,42;131,95;73,75;23,76;23,18;65,16;17,1;274,12;47,8;19,33;77,06;2433,79
09/06/2017;3586,07;5299,71;7365,95;132,98;75,41;24,03;23,14;65,46;17,13;274,87;48;19,27;78,01;2431,77
12/06/2017;3543,95;5240,59;7368,92;131,13;74,27;24,07;23,3;65,64;16,96;270,41;46,98;19,07;77,6;2429,39
13/06/2017;3557,87;5261,74;7403,42;131,52;74,6;24,1;23,3;65,9;16,88;276,91;47,07;19,14;77,69;2440,35
14/06/2017;3547,15;5243,29;7406,39;129,46;75,13;24,05;23,5;65,71;16,8;278,91;46,35;19,51;78,55;2437,92
15/06/2017;3525,46;5216,88;7416,49;129,09;73,28;23,93;23,3;65,25;16,4;273,89;46,47;19,45;78,46;2432,46
16/06/2017;3543,88;5263,31;7427,7;129,03;74,93;24,23;22,55;65,2;16,69;278,35;46,49;19,24;79,59;2433,15
19/06/2017;3579,58;5310,72;7464,2;130,62;76,4;24,3;22,59;65,71;16,81;283;47,14;19,06;79,8;2453,46
20/06/2017;3560,66;5293,65;7414,99;129,31;75,95;24,27;22,6;65,57;16,79;286,21;46,85;19,04;79,91;2437,03
21/06/2017;3554,35;5274,26;7393,41;129,48;75,25;24,05;21,86;65,45;16,78;285,51;46,47;19,08;79,5;2435,61
22/06/2017;3555,76;5281,93;7392,82;128,86;75,04;24,02;21,85;65,49;16,7;285,23;46,38;19,08;79;2434,5
23/06/2017;3543,68;5266,12;7403,67;127,86;75,7;23,92;22,01;65,34;16,66;285,7;46,09;19,1;78,97;2438,3
26/06/2017;3561,76;5295,75;7427,05;129,27;75,95;23,99;22,22;65,37;16,62;287,04;46,58;19,36;79,51;2439,07
27/06/2017;3538,32;5258,58;7378,58;131,03;74,48;23,89;22,26;65,08;16,24;287,32;47,3;18,95;77,7;2419,38
28/06/2017;3535,7;5252,9;7423,27;133,6;73,8;24,17;22,43;64,9;16,25;284,3;48,47;18,96;77,36;2440,69
29/06/2017;3471,33;5154,35;7373,06;132,83;72,22;24,17;22,08;64,31;15,91;278,21;48,52;18,59;74,89;2419,7
30/06/2017;3441,88;5120,68;7402,3;131,16;72;23,95;22,15;63,37;15,72;277,19;47,11;18,5;74,73;2423,41
03/07/2017;3491,81;5195,72;7437,98;135,24;73,1;24,57;22,37;64,08;15,83;279,98;48,37;18,74;75,05;2429,01
04/07/2017;3479,47;5174,9;7437,98;135,37;73,1;24,53;22,45;64,1;15,68;280,72;48,58;18,68;74,79;2429,01
05/07/2017;3478,41;5180,1;7435,08;135,04;73,91;24,63;22,43;63,74;15,56;282,12;49;18,58;75,34;2432,54
06/07/2017;3462,06;5152,4;7388,43;136,77;74,13;24,81;22,31;63,36;15,55;279,75;49,86;18,59;73,45;2409,75
07/07/2017;3463,84;5145,16;7435,24;136,25;74,1;25;21,28;63,48;15,57;279,1;49,43;18,91;73,89;2425,18
10/07/2017;3478,06;5165,64;7428,48;136,28;74,36;25,18;21,19;63,36;15,7;280,72;49,19;19,18;74,85;2427,43
11/07/2017;3464,48;5140,6;7412,07;135,64;74,44;25,03;21,23;64,15;15,65;276,35;48,78;19,02;75,12;2425,53
12/07/2017;3515,23;5222,13;7468,48;136,09;74,64;25,13;21,46;65,46;15,86;282,91;49,13;19,36;77,07;2443,25
13/07/2017;3527,83;5235,4;7466,11;137,37;75;25,33;21,63;65,15;15,94;282,35;49,6;19,4;77,96;2447,83
14/07/2017;3525,94;5235,31;7497,81;136,41;74,56;25,22;21,77;64,87;15,84;284,53;48,98;19,4;77,89;2459,27
17/07/2017;3516,35;5230,17;7491,19;135,85;73,64;25,15;21,89;64,68;15,74;287,56;48,75;19,26;77,76;2459,14
18/07/2017;3478,68;5173,27;7469,15;133,88;72,46;24,79;21,66;64,17;15,56;283,42;47,95;19,12;77,15;2460,61
19/07/2017;3500,28;5216,07;7474,37;133,85;73,69;24,97;21,22;64,14;15,65;288,67;48,13;19,23;78,38;2473,83
20/07/2017;3499,49;5199,22;7457,13;134,08;72,36;24,89;21,31;63,9;15,74;289,46;48,1;19,23;77,95;2473,45
21/07/2017;3451,71;5117,66;7457,91;132,58;71,37;24,56;20,99;62,58;15,58;285;47,6;19,12;76,12;2472,54
24/07/2017;3453,17;5127,7;7424,75;133,91;71,63;24,64;20,74;60,92;15,54;285,98;48,17;19,1;76,79;2469,91
